Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides 4,Peptides 5,Razor + unique peptides 4,Razor + unique peptides 5,Unique peptides 4,Unique peptides 5,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Q-value,Score,Ratio H/L,Ratio H/L normalized,Ratio H/L variability [%],Ratio H/L count,Ratio H/L iso-count,Ratio H/L type,Ratio H/L 4,Ratio H/L 5,Ratio H/L normalized 4,Ratio H/L normalized 5,Ratio H/L variability [%] 4,Ratio H/L variability [%] 5,Ratio H/L count 4,Ratio H/L count 5,Ratio H/L iso-count 4,Ratio H/L iso-count 5,Ratio H/L type 4,Ratio H/L type 5,Sequence coverage 4 [%],Sequence coverage 5 [%],Intensity,Intensity L,Intensity H,Intensity 4,Intensity L 4,Intensity H 4,Intensity 5,Intensity L 5,Intensity H 5,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions
sp|P00924|ENO1_YEAST,sp|P00924|ENO1_YEAST,27,10,10,,1,27,10,10,14,25,6,9,6,9,76.7,37.1,37.1,46.816,437,437,0,70.4,4.9975,2.8136,82.169,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,41.2,73.5,61542000,331010,61211000,17228000,85472,17143000,44314000,245540,44069000,,,,34,0;6;7;1264;1265;1325;1491;1492;1507;1726;1727;2116;2117;2309;3142;3143;3147;3354;3633;3634;3667;3722;3746;3911;4250;4425;4465,True;False;False;False;False;True;False;False;False;False;False;True;True;True;False;False;False;True;False;False;True;True;False;False;False;True;True,0;6;7;1299;1300;1360;1531;1532;1547;1772;1773;2171;2172;2372;3241;3242;3246;3463;3754;3755;3789;3845;3873;4042;4396;4575;4619,0;8;9;10;11;1861;1862;1944;1945;2213;2214;2215;2216;2236;2556;2557;2558;3143;3144;3145;3425;4745;4746;4751;4752;4753;5058;5473;5474;5475;5530;5531;5617;5618;5694;5695;5965;6498;6499;6754;6755;6826,0;8;9;10;11;12;13;14;15;16;2678;2679;2680;2795;2796;2797;3181;3182;3183;3184;3185;3186;3187;3188;3189;3190;3191;3192;3193;3194;3195;3196;3197;3223;3224;3225;3226;3726;3727;3728;3729;3730;3731;3732;3733;3734;3735;4551;4552;4553;4983;4984;6806;6807;6808;6816;6817;6818;6819;6820;6821;7259;7848;7849;7850;7851;7852;7853;7854;7855;7932;7933;7934;7935;8069;8070;8071;8072;8073;8299;8300;8301;8302;8303;8721;9543;9544;9545;9546;9547;9548;9549;9550;9551;9552;9553;9554;9555;9909;9910;10020,0;10;13;2678;2679;2795;3183;3195;3224;3728;3732;4552;4553;4984;6806;6808;6816;7259;7851;7854;7934;8072;8301;8721;9551;9910;10020,17,171
sp|P00925|ENO2_YEAST,sp|P00925|ENO2_YEAST,50,50,33,,1,50,50,33,30,46,30,46,22,30,91.8,91.8,60.4,46.914,437,437,0,323.31,91.615,1.6322,245.68,55,50,Leave out requantified,90.086,458.7,1.4892,452.53,217.05,196.37,25,30,21,29,Leave out requantified,Linear,68.2,91.8,4144700000,55375000,4089300000,1883200000,32184000,1851000000,2261500000,23191000,2238300000,,,,35,1;6;7;22;333;463;510;720;721;1264;1265;1323;1326;1327;1328;1448;1491;1492;1507;1726;1727;2118;2119;2120;2308;2842;2843;3142;3143;3147;3352;3353;3371;3372;3633;3634;3664;3665;3666;3723;3724;3746;3911;4159;4250;4251;4426;4427;4463;4464,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,1;6;7;22;342;479;526;741;742;1299;1300;1358;1361;1362;1363;1364;1365;1488;1531;1532;1547;1772;1773;2173;2174;2175;2176;2177;2371;2938;2939;3241;3242;3246;3460;3461;3462;3481;3482;3483;3754;3755;3786;3787;3788;3846;3847;3848;3873;4042;4304;4396;4397;4576;4577;4578;4579;4580;4617;4618,1;2;8;9;10;11;32;33;498;688;689;690;691;763;764;1066;1067;1068;1069;1070;1071;1072;1073;1074;1075;1861;1862;1942;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;2148;2149;2150;2213;2214;2215;2216;2236;2556;2557;2558;3146;3147;3148;3149;3150;3151;3152;3153;3154;3155;3156;3422;3423;3424;4296;4297;4298;4299;4300;4301;4302;4303;4304;4745;4746;4751;4752;4753;5053;5054;5055;5056;5057;5084;5085;5086;5087;5473;5474;5475;5523;5524;5525;5526;5527;5528;5529;5619;5620;5621;5622;5623;5624;5625;5626;5627;5628;5629;5630;5631;5632;5633;5634;5635;5636;5637;5638;5639;5640;5641;5642;5643;5644;5694;5695;5965;6360;6361;6498;6499;6500;6756;6757;6758;6759;6760;6761;6762;6763;6764;6765;6766;6767;6823;6824;6825,1;2;8;9;10;11;12;13;14;15;16;44;45;722;723;724;979;980;981;982;983;984;985;1083;1084;1085;1086;1087;1088;1089;1090;1091;1092;1093;1094;1095;1096;1097;1511;1512;1513;1514;1515;1516;1517;1518;1519;1520;1521;1522;1523;1524;1525;1526;1527;1528;1529;1530;1531;1532;1533;1534;1535;2678;2679;2680;2791;2792;2793;2798;2799;2800;2801;2802;2803;2804;2805;2806;2807;2808;2809;2810;2811;2812;2813;2814;2815;2816;3093;3094;3095;3181;3182;3183;3184;3185;3186;3187;3188;3189;3190;3191;3192;3193;3194;3195;3196;3197;3223;3224;3225;3226;3726;3727;3728;3729;3730;3731;3732;3733;3734;3735;4554;4555;4556;4557;4558;4559;4560;4561;4562;4563;4564;4565;4566;4567;4568;4569;4570;4571;4572;4573;4574;4575;4576;4577;4578;4579;4580;4581;4582;4583;4584;4585;4586;4587;4588;4589;4590;4591;4592;4593;4594;4595;4973;4974;4975;4976;4977;4978;4979;4980;4981;4982;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211;6212;6213;6214;6215;6216;6217;6806;6807;6808;6816;6817;6818;6819;6820;6821;7252;7253;7254;7255;7256;7257;7258;7295;7296;7297;7298;7848;7849;7850;7851;7852;7853;7854;7855;7918;7919;7920;7921;7922;7923;7924;7925;7926;7927;7928;7929;7930;7931;8074;8075;8076;8077;8078;8079;8080;8081;8082;8083;8084;8085;8086;8087;8088;8089;8090;8091;8092;8093;8094;8095;8096;8097;8098;8099;8100;8101;8102;8103;8104;8105;8106;8107;8108;8109;8110;8111;8112;8113;8114;8115;8116;8117;8118;8119;8120;8121;8122;8123;8124;8125;8126;8127;8128;8129;8130;8131;8132;8133;8134;8135;8136;8137;8138;8139;8140;8141;8142;8143;8144;8145;8146;8147;8148;8149;8150;8151;8152;8153;8154;8155;8156;8157;8158;8159;8160;8161;8162;8163;8164;8165;8166;8167;8168;8169;8170;8171;8172;8173;8174;8175;8176;8177;8178;8179;8180;8181;8182;8183;8184;8185;8186;8187;8188;8189;8190;8191;8192;8193;8194;8195;8196;8197;8299;8300;8301;8302;8303;8721;9331;9332;9543;9544;9545;9546;9547;9548;9549;9550;9551;9552;9553;9554;9555;9556;9911;9912;9913;9914;9915;9916;9917;9918;9919;9920;9921;9922;9923;9924;9925;9926;9927;9928;9929;9930;9931;9932;9933;9934;9935;9936;9937;10014;10015;10016;10017;10018;10019,2;10;13;44;723;984;1083;1512;1517;2678;2679;2792;2798;2808;2815;3094;3183;3195;3224;3728;3732;4563;4590;4594;4977;6183;6212;6806;6808;6816;7252;7257;7296;7298;7851;7854;7919;7927;7931;8075;8147;8301;8721;9331;9551;9556;9912;9934;10014;10019,17;18;19;20;21;22;23;24,49;58;63;116;171;184;282;287
sp|P00927|THDH_YEAST,sp|P00927|THDH_YEAST,3,3,3,,1,3,3,3,2,2,2,2,2,2,10.8,10.8,10.8,63.83,576,576,0,21.618,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,7.6,7.8,11211000,301670,10909000,3731800,0,3731800,7478800,301670,7177100,,,,36,2017;2833;4166,True;True;True,2072;2929;4311,2996;2997;4274;6371,4344;4345;4346;6155;6156;9345,4346;6156;9345,,
sp|P00931|TRP_YEAST,sp|P00931|TRP_YEAST,15,15,15,,1,15,15,15,10,12,10,12,10,12,37.1,37.1,37.1,76.625,707,707,0,77.246,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,25.2,28.1,78690000,534000,78156000,32931000,0,32931000,45759000,534000,45225000,,,,37,105;619;995;1068;1515;1599;2238;2272;2562;2836;3257;3428;3566;3841;3932,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,106;636;1023;1098;1555;1640;2299;2334;2637;2932;3363;3541;3685;3970;4063,155;156;924;925;1474;1589;2248;2371;3320;3370;3371;3832;4278;4279;4913;4914;5168;5169;5368;5853;5854;5993,224;225;1312;1313;2102;2288;2289;3239;3420;4816;4894;4895;5525;6160;6161;6162;7043;7044;7045;7425;7426;7702;8563;8564;8761;8762,224;1313;2102;2288;3239;3420;4816;4894;5525;6162;7043;7425;7702;8564;8762,,
sp|P00937|TRPG_YEAST,sp|P00937|TRPG_YEAST,3,3,3,,1,3,3,3,3,1,3,1,3,1,10.1,10.1,10.1,53.489,484,484,0,3.1662,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,10.1,2.5,6374600,54160,6320500,4043000,54160,3988800,2331700,0,2331700,,,,38,453;3024;4363,True;True;True,469;3121;4512,676;4571;4572;6663,963;6562;6563;6564;9776;9777,963;6563;9776,,
sp|P00942|TPIS_YEAST,sp|P00942|TPIS_YEAST,15,15,15,,1,15,15,15,8,12,8,12,8,12,72.6,72.6,72.6,26.795,248,248,0,142.65,7.0201,6.3985,191.29,9,9,Median,2.9839,7.7174,2.6081,7.9252,237.88,189.49,3,6,3,6,Median,Median,51.6,50,576130000,6573700,569560000,237880000,2018400,235860000,338250000,4555300,333700000,,,,39,47;376;377;387;388;762;1010;1011;1584;1883;2978;3640;3824;3825;4437,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,47;390;391;392;402;403;784;1039;1040;1624;1934;3075;3761;3953;3954;4590,69;70;563;564;565;576;577;578;579;580;581;1128;1497;1498;2343;2791;4501;5483;5828;5829;5830;6780,103;104;105;106;107;814;815;816;817;818;819;830;831;832;833;834;835;836;837;838;839;840;841;842;843;844;845;846;1612;2136;2137;2138;2139;3375;3376;4038;6473;7865;8520;8521;8522;8523;8524;8525;8526;8527;8528;8529;9955,106;814;818;830;840;1612;2136;2138;3376;4038;6473;7865;8520;8527;9955,,
sp|P00950|PMG1_YEAST,sp|P00950|PMG1_YEAST,22,22,22,,1,22,22,22,11,19,11,19,11,19,67.2,67.2,67.2,27.608,247,247,0,97.027,27.06,9.6111,206.41,15,15,Median,66.081,34.66,1.3058,19.926,251.73,124.24,3,12,3,12,Plateau,Median,48.2,58.3,968770000,13996000,954780000,160390000,1990400,158400000,808380000,12005000,796380000,,,,40,78;79;227;1059;1060;1114;1280;1281;1368;1802;1939;2256;2294;2358;2398;2483;2741;2742;2869;3953;3954;4401,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,79;80;231;1089;1090;1145;1315;1316;1405;1850;1994;2317;2357;2421;2463;2550;2832;2833;2965;4084;4085;4086;4087;4550,117;118;328;329;1576;1577;1578;1656;1657;1881;1882;1883;2028;2029;2030;2031;2667;2878;2879;3344;3401;3494;3553;3681;3682;3683;3684;4119;4120;4339;4340;6026;6027;6028;6029;6030;6031;6032;6033;6034;6035;6719;6720,166;167;168;169;170;457;458;459;460;461;2269;2270;2271;2382;2383;2384;2385;2386;2708;2709;2710;2711;2712;2937;2938;2939;2940;3875;4182;4183;4184;4185;4186;4187;4188;4845;4946;4947;5071;5141;5142;5143;5144;5145;5313;5314;5315;5316;5317;5318;5319;5320;5321;5322;5927;5928;5929;5930;5931;5932;6261;6262;8811;8812;8813;8814;8815;8816;8817;8818;8819;8820;8821;8822;8823;8824;8825;8826;8827;8828;8829;8830;8831;8832;8833;9854;9855;9856;9857;9858;9859;9860,166;168;458;2269;2271;2383;2708;2709;2937;3875;4184;4845;4946;5071;5141;5313;5928;5932;6262;8813;8828;9854,25,178
sp|P00958|SYMC_YEAST,sp|P00958|SYMC_YEAST,7,7,7,,1,7,7,7,6,4,6,4,6,4,11.1,11.1,11.1,85.677,751,751,0,17.425,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,8.1,7.5,25439000,77251,25362000,11931000,77251,11854000,13508000,0,13508000,,,,41,251;252;1398;2089;2312;3277;3496,True;True;True;True;True;True;True,256;257;1438;2144;2375;3384;3612,362;363;2076;3101;3102;3429;3430;4944;4945;5266,506;507;3010;4486;4487;4488;4988;4989;7085;7086;7560,506;507;3010;4488;4989;7086;7560,,
sp|P01120|RAS2_YEAST,sp|P01120|RAS2_YEAST,6,6,6,,1,6,6,6,2,4,2,4,2,4,27.6,27.6,27.6,34.705,322,322,0,31.479,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,9.6,21.7,7683600,0,7683600,1388800,0,1388800,6294800,0,6294800,,,,42,2501;2839;2840;2957;3758;3883,True;True;True;True;True;True,2568;2935;2936;3054;3885;4014,3712;4293;4294;4474;5712;5919,5368;6178;6179;6440;8326;8650;8651,5368;6178;6179;6440;8326;8650,,
sp|P01123|YPT1_YEAST,sp|P01123|YPT1_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,8.3,8.3,8.3,23.214,206,206,0,4.5652,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,8.3,1446000,0,1446000,0,0,0,1446000,0,1446000,,,,43,2926,TRUE,3023,4427,6375,6375,,
sp|P02293|H2B1_YEAST,sp|P02293|H2B1_YEAST,9,1,1,,1,9,1,1,5,7,1,0,1,0,62.6,9.2,9.2,14.252,131,131,0,2.0586,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,45.8,58,4227400,0,4227400,4227400,0,4227400,0,0,0,,,,44,371;879;963;1346;2984;3433;3434;3570;4188,True;False;False;False;False;False;False;False;False,385;905;991;1383;3081;3547;3548;3549;3689;4334,558;1305;1427;1428;1983;1984;1985;1986;1987;1988;1989;1990;1991;4511;5176;5177;5178;5179;5372;6404;6405,807;1873;2038;2039;2040;2843;2844;2845;2846;2847;2848;2849;2850;2851;2852;2853;2854;2855;6484;7434;7435;7436;7437;7438;7706;7707;9410;9411;9412,807;1873;2039;2848;6484;7434;7435;7706;9410,26,63
sp|P02294|H2B2_YEAST,sp|P02294|H2B2_YEAST,9,9,1,,1,9,9,1,4,8,4,8,0,1,62.6,62.6,9.2,14.237,131,131,0,49.626,125.94,161.79,169.72,3,3,Plateau,NaN,34.109,NaN,16.415,NaN,150.69,1,2,1,2,Median,Median,43.5,60.3,198570000,890880,197680000,79807000,210300,79597000,118770000,680580,118090000,,,,45,879;963;1346;2984;3433;3434;3570;4188;4278,True;True;True;True;True;True;True;True;True,905;991;1383;3081;3547;3548;3549;3689;4334;4424,1305;1427;1428;1983;1984;1985;1986;1987;1988;1989;1990;1991;4511;5176;5177;5178;5179;5372;6404;6405;6540,1873;2038;2039;2040;2843;2844;2845;2846;2847;2848;2849;2850;2851;2852;2853;2854;2855;6484;7434;7435;7436;7437;7438;7706;7707;9410;9411;9412;9603;9604;9605,1873;2039;2848;6484;7434;7435;7706;9410;9604,26,63
sp|P02309|H4_YEAST,sp|P02309|H4_YEAST,4,4,4,,1,4,4,4,2,3,2,3,2,3,57.3,57.3,57.3,11.368,103,103,0,15.22,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,25.2,46.6,38108000,3263900,34845000,6156200,0,6156200,31952000,3263900,28688000,,,,46,1578;3079;3109;3276,True;True;True;True,1618;3177;3208;3383,2334;4651;4652;4700;4943,3357;6674;6675;6747;7083;7084,3357;6674;6747;7083,,
sp|P02400|RLA4_YEAST,sp|P02400|RLA4_YEAST,5,5,5,,1,5,5,5,2,5,2,5,2,5,81.8,81.8,81.8,11.05,110,110,0,41.812,66.122,8.8567,158.81,4,4,Linear,20.735,23.618,2.862,20.304,156.07,113.64,2,2,2,2,Median,Median,11.8,81.8,96879000,1742200,95137000,34293000,853240,33440000,62586000,888930,61697000,,,,47,506;1294;1295;1797;4537,True;True;True;True;True,522;1329;1330;1845;4691,756;1905;1906;1907;1908;2661;6932,1075;1076;2737;2738;2739;2740;2741;2742;2743;2744;2745;3868;10167,1075;2741;2744;3868;10167,,
sp|P02406|RL28_YEAST,sp|P02406|RL28_YEAST,9,9,9,,1,9,9,9,5,8,5,8,5,8,50.3,50.3,50.3,16.721,149,149,0,29.129,38.367,3.7313,205.57,4,3,Median,38.367,33.211,1.123,28.55,27.978,145.94,2,2,1,2,Median,Median,43.6,47.7,244750000,2995100,241750000,119700000,1577800,118130000,125040000,1417300,123630000,,,,48,946;1288;1563;1607;1622;2507;2508;2963;3187,True;True;True;True;True;True;True;True;True,974;1323;1603;1648;1663;2574;2575;3060;3287,1405;1406;1891;2316;2381;2399;2400;3723;3724;3725;3726;4480;4481;4805,2002;2003;2004;2005;2006;2007;2721;3336;3432;3468;3469;3470;3471;3472;3473;5381;5382;5383;5384;5385;5386;6448;6449;6450;6451;6452;6895,2005;2721;3336;3432;3468;5381;5385;6450;6895,,
sp|P14127|RS17B_YEAST;sp|P02407|RS17A_YEAST,sp|P14127|RS17B_YEAST;sp|P02407|RS17A_YEAST,10;10,10;10,10;10,;,2,10,10,10,4,10,4,10,4,10,65.4,65.4,65.4,15.803,136,136;136,0,73.024,202.48,4.9009,300.84,4,3,Linear,141.95,NaN,2.5179,NaN,233.8,NaN,3,1,2,1,Plateau,Median,29.4,65.4,307280000,1362500,305920000,116270000,1057400,115210000,191020000,305070,190710000,,,,49,726;727;1270;1396;2439;2440;3086;3390;3391;3442,True;True;True;True;True;True;True;True;True;True,748;749;1305;1435;1436;2506;2507;3184;3502;3503;3558,1082;1083;1867;1868;2071;2072;2073;2074;3617;3618;3619;4662;4663;5119;5120;5193,1543;1544;2685;2686;2687;2688;3005;3006;3007;3008;5223;5224;5225;5226;5227;6686;6687;6688;6689;6690;6691;6692;7362;7363;7364;7365;7457;7458,1543;1544;2685;3008;5223;5227;6686;7362;7365;7457,27,58
sp|P02557|TBB_YEAST,sp|P02557|TBB_YEAST,4,4,4,,1,4,4,4,3,2,3,2,3,2,10.3,10.3,10.3,50.922,457,457,0,3.8422,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,8.1,4.6,8930700,150640,8780100,3942300,150640,3791700,4988400,0,4988400,,,,50,933;2007;3133;4313,True;True;True;True,961;2062;3232;4460,1384;2983;4734;4735;6587,1972;4329;6790;6791;9666,1972;4329;6791;9666,,
sp|P02829|HSP82_YEAST,sp|P02829|HSP82_YEAST,27,2,2,,1,27,2,2,15,22,1,1,1,1,42,5.2,5.2,81.405,709,709,0,6.7472,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,30.3,34.6,4527800,0,4527800,1986900,0,1986900,2541000,0,2541000,,,,51,97;217;278;341;342;469;636;974;2102;2148;2149;2220;2221;2222;2268;2688;2689;2723;2732;2944;3021;3344;3603;3728;3773;3818;4178,False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False,98;221;283;350;351;352;353;485;653;1002;2157;2205;2206;2278;2279;2280;2281;2282;2330;2777;2778;2813;2823;3041;3118;3452;3722;3723;3852;3900;3947;4323;4324,143;144;317;412;507;508;509;510;511;512;513;514;515;700;949;1443;3119;3192;3193;3194;3289;3290;3291;3292;3293;3294;3295;3364;4044;4045;4090;4091;4107;4108;4455;4565;5040;5041;5425;5426;5427;5649;5650;5734;5820;5821;6387;6388;6389;6390,204;205;206;207;208;209;210;440;441;581;736;737;738;739;740;741;742;743;744;745;746;747;997;1354;1355;1356;1357;2058;2059;4517;4518;4642;4643;4644;4645;4646;4647;4767;4768;4769;4770;4771;4772;4773;4774;4775;4776;4880;4881;4882;5818;5819;5889;5890;5914;5915;6406;6556;7232;7233;7234;7785;7786;7787;7788;7789;7790;8205;8206;8207;8208;8209;8210;8362;8505;8506;8507;8508;9373;9374;9375;9376,205;440;581;738;745;997;1356;2059;4518;4642;4644;4767;4770;4771;4881;5818;5819;5890;5915;6406;6556;7233;7787;8206;8362;8508;9376,28;29;30;31;32;33,84;464;589;593;603;607
sp|P02992|EFTU_YEAST,sp|P02992|EFTU_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,3,3,3,47.972,437,437,0.0097561,0.29817,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,3,900520,0,900520,0,0,0,900520,0,900520,,,,52,2997,TRUE,3094,4532,6515,6515,,
sp|P02994|EF1A_YEAST,sp|P02994|EF1A_YEAST,31,31,31,,1,31,31,31,13,27,13,27,13,27,61.4,61.4,61.4,50.032,458,458,0,143.33,80.558,10.592,223.94,22,22,Plateau,19.883,82.751,2.3612,13.258,246.01,201.54,8,14,8,14,Median,Plateau,32.3,59.2,1268300000,25893000,1242500000,282170000,3458100,278710000,986180000,22435000,963740000,,,,53,654;717;718;780;955;956;1024;1166;1167;1485;1855;2542;2763;2946;2988;2989;2990;3123;3289;3313;3593;3594;3608;3956;3957;3958;4411;4412;4456;4457;4570,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,672;737;738;739;804;983;984;1053;1054;1198;1199;1200;1201;1525;1903;2612;2613;2855;3043;3085;3086;3087;3222;3396;3420;3712;3713;3728;3729;4089;4090;4091;4092;4093;4561;4562;4610;4611;4724,977;1062;1063;1064;1164;1416;1417;1418;1419;1518;1519;1520;1521;1728;1729;1730;1731;2205;2743;3789;3790;3791;3792;4161;4162;4458;4516;4517;4518;4722;4961;4962;4992;4993;5410;5411;5412;5432;5433;5434;5435;5436;6037;6038;6039;6040;6041;6042;6736;6737;6738;6813;6814;6815;6975;6976;6977,1395;1396;1505;1506;1507;1508;1509;1683;2017;2018;2019;2020;2021;2022;2023;2024;2177;2178;2179;2180;2181;2182;2183;2184;2185;2481;2482;2483;2484;2485;2486;2487;2488;2489;2490;2491;2492;2493;2494;2495;3169;3965;3966;5465;5466;5467;5468;5469;5470;5471;5986;5987;5988;6415;6416;6489;6490;6491;6492;6493;6494;6776;7108;7109;7110;7111;7147;7148;7149;7150;7151;7152;7153;7760;7761;7762;7795;7796;7797;7798;7799;7800;7801;7802;7803;8835;8836;8837;8838;8839;8840;8841;8842;8843;8844;9887;9888;9889;9890;9996;9997;9998;9999;10000;10001;10002;10003;10004;10215;10216;10217;10218;10219;10220;10221;10222,1395;1508;1509;1683;2019;2023;2177;2485;2493;3169;3966;5467;5986;6415;6489;6491;6494;6776;7110;7152;7761;7762;7803;8835;8836;8841;9887;9890;9999;10003;10217,34;35;36;37;38,155;199;292;408;427
sp|P03962|PYRF_YEAST,sp|P03962|PYRF_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,6.4,6.4,6.4,29.239,267,267,0.0078844,0.7246,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.4,0,547270,0,547270,547270,0,547270,0,0,0,,,,54,451,TRUE,467,674,961,961,,
sp|P03965|CARB_YEAST,sp|P03965|CARB_YEAST,13,11,11,,1,13,11,11,7,10,6,8,6,8,18,16,16,123.91,1118,1118,0,48.348,4.4756,5.5835,45.08,3,3,Median,NaN,4.9922,NaN,4.3895,NaN,60.651,1,2,1,2,Median,Median,10.2,13,35561000,1238900,34322000,14312000,511950,13800000,21249000,726900,20522000,,,,55,424;566;698;889;1145;1345;2400;2924;3013;3070;3198;3612;3930,False;True;True;True;True;True;False;True;True;True;True;True;True,440;583;718;915;1177;1382;2465;3021;3110;3168;3299;3733;4061,635;636;847;848;1039;1040;1318;1700;1982;3555;4425;4553;4636;4637;4820;5440;5991,910;911;912;1215;1216;1481;1482;1887;1888;2448;2842;5147;6373;6537;6652;6653;6913;7807;7808;8757,910;1216;1482;1888;2448;2842;5147;6373;6537;6652;6913;7807;8757,,
sp|P04046|PUR1_YEAST,sp|P04046|PUR1_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,3.1,3.1,3.1,56.719,510,510,0,3.048,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,3.1,1733900,0,1733900,0,0,0,1733900,0,1733900,,,,56,1924,TRUE,1976,2849,4116,4116,,
sp|P04050|RPB1_YEAST,sp|P04050|RPB1_YEAST,2,2,2,,1,2,2,2,2,1,2,1,2,1,1.5,1.5,1.5,191.61,1733,1733,0,6.1688,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,1.5,0.9,4326000,484790,3841200,2555500,484790,2070700,1770500,0,1770500,,,,57,791;3068,True;True,816;3166,1181;4632;4633,1712;6648;6649,1712;6648,,
sp|P04076|ARLY_YEAST,sp|P04076|ARLY_YEAST,2,2,2,,1,2,2,2,2,0,2,0,2,0,4.8,4.8,4.8,51.989,463,463,0,2.3767,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,4.8,0,2619700,0,2619700,2619700,0,2619700,0,0,0,,,,58,2137;3194,True;True,2194;3295,3179;4816,4626;6908,4626;6908,,
sp|P04147|PABP_YEAST,sp|P04147|PABP_YEAST,29,29,29,,1,29,29,29,21,22,21,22,21,22,47.5,47.5,47.5,64.343,577,577,0,163.06,23.267,4.1341,210.98,10,10,Median,31.203,16.448,1.3041,9.0528,254.8,106.32,6,4,6,4,Median,Median,38.3,38,204660000,1867800,202790000,90771000,910710,89860000,113890000,957100,112930000,,,,59,193;201;466;737;755;796;1069;1215;1216;1217;1347;1891;2059;2210;2523;2726;2738;2744;2745;2786;2882;2972;2973;3004;3476;3660;3907;4564;4565,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,197;205;482;759;777;821;1099;1249;1250;1251;1384;1942;2114;2268;2590;2816;2829;2835;2836;2881;2978;3069;3070;3101;3592;3782;4038;4718;4719,286;287;297;695;696;1097;1120;1187;1188;1590;1795;1796;1797;1798;1799;1992;1993;2801;2802;3056;3057;3274;3746;4095;4096;4115;4122;4123;4124;4125;4126;4205;4358;4491;4492;4493;4543;5236;5517;5959;5960;6967;6968;6969,397;398;399;400;412;989;990;991;992;993;1564;1597;1598;1719;1720;2290;2591;2592;2593;2594;2595;2596;2856;2857;2858;2859;4049;4050;4420;4421;4422;4749;5412;5894;5895;5896;5923;5934;5935;5936;5937;5938;5939;5940;5941;6065;6066;6293;6463;6464;6465;6526;7519;7907;7908;8712;8713;8714;8715;10207;10208;10209,397;412;992;1564;1597;1719;2290;2591;2595;2596;2858;4049;4420;4749;5412;5896;5923;5934;5939;6065;6293;6463;6465;6526;7519;7907;8714;10208;10209,,
